Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part
54532,2,175,rectangle_python.jpg,rectangle_python.jpg,3093402139,56,1011.195714,589.9914286000001,975,575,78,18,self.y2,7,na,75,8,8
54533,2,175,rectangle_python.jpg,rectangle_python.jpg,3093862239,100,751.2392,586.8580000000001,694,575,68,18,height,6,na,75,8,2
54534,2,175,rectangle_python.jpg,rectangle_python.jpg,3094138190,76,744.0131579,545.4078947,695,532,56,17,width,5,na,75,7,2
54535,2,175,rectangle_python.jpg,rectangle_python.jpg,3094274167,132,740.750303,537.439697,695,532,56,17,width,5,na,75,7,2
54536,2,175,rectangle_python.jpg,rectangle_python.jpg,3094790180,60,723.0773333,607.856,695,617,45,18,area,4,na,75,9,2
54537,2,175,rectangle_python.jpg,rectangle_python.jpg,3094870173,76,739.4510526,611.0773684,695,617,45,18,area,4,na,75,9,2
54538,2,175,rectangle_python.jpg,rectangle_python.jpg,3095070194,84,718.4509524,591.7528571,694,575,68,18,height,6,na,75,8,2
54539,2,175,rectangle_python.jpg,rectangle_python.jpg,3095642071,72,1032.173333,580.2494444,975,575,78,18,self.y2,7,na,75,8,8
54540,2,175,rectangle_python.jpg,rectangle_python.jpg,3095810068,116,1028.467931,587.0258621,975,575,78,18,self.y2,7,na,75,8,8
54541,2,175,rectangle_python.jpg,rectangle_python.jpg,3095954065,84,696.1161905,624.5509524,695,617,45,18,area,4,na,75,9,2
54542,2,175,rectangle_python.jpg,rectangle_python.jpg,3096026060,68,708.7947058999999,628.4852941,695,617,45,18,area,4,na,75,9,2
54543,2,175,rectangle_python.jpg,rectangle_python.jpg,3096154065,72,719.4316667,654.3261111,694,660,102,17,Rectangle,9,na,75,10,3
54544,2,175,rectangle_python.jpg,rectangle_python.jpg,3096430079,108,722.6144444,654.8285185,694,660,102,17,Rectangle,9,na,75,10,3
54545,2,175,rectangle_python.jpg,rectangle_python.jpg,3096646098,116,819.5296552,666.6765517000001,830,660,10,17,0,1,na,75,10,5
54546,2,175,rectangle_python.jpg,rectangle_python.jpg,3096986088,68,1063.2723529999998,629.0617647,953,617,112,18,self.width,10,na,75,9,8
54547,2,175,rectangle_python.jpg,rectangle_python.jpg,3097058068,68,1056.8,622.6311764999999,953,617,112,18,self.width,10,na,75,9,8
54548,2,175,rectangle_python.jpg,rectangle_python.jpg,3097317981,56,979.9614286,653.0842857000001,975,660,22,17,10,2,na,75,10,11
54549,2,175,rectangle_python.jpg,rectangle_python.jpg,3097397987,76,979.5489474,619.7163158,953,617,112,18,self.width,10,na,75,9,8
54550,2,175,rectangle_python.jpg,rectangle_python.jpg,3097457987,56,975.5657143,618.6921428999999,953,617,112,18,self.width,10,na,75,9,8
54551,2,175,rectangle_python.jpg,rectangle_python.jpg,3098025899,88,1167.122727,631.225,1143,617,123,18,self.height,11,na,75,9,12
54552,2,175,rectangle_python.jpg,rectangle_python.jpg,3098281926,104,685.0823077,692.7976923,673,701,112,18,rect1.area,10,na,75,11,2
54553,2,175,rectangle_python.jpg,rectangle_python.jpg,3098453934,104,651.6565385,676.9938462,606,660,55,17,rect1,5,na,75,10,1
54554,2,175,rectangle_python.jpg,rectangle_python.jpg,3098517945,60,628.558,666.7466667,606,660,55,17,rect1,5,na,75,10,1
54555,2,175,rectangle_python.jpg,rectangle_python.jpg,3098609969,88,622.7377273,673.9363636,606,660,55,17,rect1,5,na,75,10,1
54556,2,175,rectangle_python.jpg,rectangle_python.jpg,3098861940,84,742.4080952,697.6347619,673,701,112,18,rect1.area,10,na,75,11,2
54557,2,175,rectangle_python.jpg,rectangle_python.jpg,3099437871,100,971.8108,669.5428,975,660,22,17,10,2,na,75,10,11
54558,2,175,rectangle_python.jpg,rectangle_python.jpg,3099509844,68,966.6776471,667.3541176,975,660,22,17,10,2,na,75,10,11
54559,2,175,rectangle_python.jpg,rectangle_python.jpg,3099573825,60,967.7093333,676.5646667000001,975,660,22,17,10,2,na,75,10,11
54560,2,175,rectangle_python.jpg,rectangle_python.jpg,3099821861,60,687.4126667,699.5833332999999,673,701,112,18,rect1.area,10,na,75,11,2
54561,2,175,rectangle_python.jpg,rectangle_python.jpg,3099929853,76,642.0489474,692.6336842000001,604,701,57,18,print,5,na,75,11,1
54562,2,175,rectangle_python.jpg,rectangle_python.jpg,3099989842,56,644.675,714.1542857000001,604,701,57,18,print,5,na,75,11,1
54563,2,175,rectangle_python.jpg,rectangle_python.jpg,3100433869,120,729.9303332999999,706.0323333,673,701,112,18,rect1.area,10,na,75,11,2
54564,2,175,rectangle_python.jpg,rectangle_python.jpg,3100613840,76,677.6536842,784.0652632,673,786,112,18,rect2.area,10,na,75,13,2
54565,2,175,rectangle_python.jpg,rectangle_python.jpg,3101053534,88,647.3163636,760.0236364,606,745,55,17,rect2,5,na,75,12,1
54566,2,175,rectangle_python.jpg,rectangle_python.jpg,3101185638,72,636.1616667000001,751.9,606,745,55,17,rect2,5,na,75,12,1
54567,2,175,rectangle_python.jpg,rectangle_python.jpg,3101413718,76,657.9952632000001,669.8547368,606,660,55,17,rect1,5,na,75,10,1
54568,2,175,rectangle_python.jpg,rectangle_python.jpg,3101829708,56,634.81,715.3842857000001,604,701,57,18,print,5,na,75,11,1
54569,2,175,rectangle_python.jpg,rectangle_python.jpg,3102269749,60,704.3426667,789.3960000000001,673,786,112,18,rect2.area,10,na,75,13,2
54570,2,175,rectangle_python.jpg,rectangle_python.jpg,3102401731,60,703.6926667,791.3853333,673,786,112,18,rect2.area,10,na,75,13,2
54571,2,175,rectangle_python.jpg,rectangle_python.jpg,3102841405,136,696.6335293999999,754.1244118,694,745,102,17,Rectangle,9,na,75,12,3
54572,2,175,rectangle_python.jpg,rectangle_python.jpg,3102973518,96,741.56625,753.6391667,694,745,102,17,Rectangle,9,na,75,12,3
54573,2,175,rectangle_python.jpg,rectangle_python.jpg,3103093573,116,748.2810344999999,759.1710345,694,745,102,17,Rectangle,9,na,75,12,3
54574,2,175,rectangle_python.jpg,rectangle_python.jpg,3103205598,108,748.0037037000001,756.8033333,694,745,102,17,Rectangle,9,na,75,12,3
54575,2,175,rectangle_python.jpg,rectangle_python.jpg,3103429581,108,710.9603704,795.7474074,673,786,112,18,rect2.area,10,na,75,13,2
54576,2,175,rectangle_python.jpg,rectangle_python.jpg,3103641572,108,709.0514815,800.5574074,673,786,112,18,rect2.area,10,na,75,13,2
54577,2,175,rectangle_python.jpg,rectangle_python.jpg,3103741582,72,764.6966667,781.4772222,673,786,112,18,rect2.area,10,na,75,13,2
54578,2,175,rectangle_python.jpg,rectangle_python.jpg,3104533409,72,755.5327778,709.5555555999999,673,701,112,18,rect1.area,10,na,75,11,2
54579,2,175,rectangle_python.jpg,rectangle_python.jpg,3104593271,56,756.7714286,755.0721428999999,694,745,102,17,Rectangle,9,na,75,12,3
54580,2,175,rectangle_python.jpg,rectangle_python.jpg,3104769343,84,763.3247619,775.0119047999999,673,786,112,18,rect2.area,10,na,75,13,2
54581,2,175,rectangle_python.jpg,rectangle_python.jpg,3105105427,60,879.1133332999999,759.0793332999999,875,745,10,17,5,1,na,75,12,7
54582,2,175,rectangle_python.jpg,rectangle_python.jpg,3105261447,152,876.7484211000001,757.4239474,875,745,10,17,5,1,na,75,12,7
54583,2,175,rectangle_python.jpg,rectangle_python.jpg,3105453448,84,942.7190476,670.8742857000001,954,660,6,17,",",1,na,75,10,10
54584,2,175,rectangle_python.jpg,rectangle_python.jpg,3105529457,72,942.9055556,667.8194444000001,954,660,6,17,",",1,na,75,10,10
54585,2,175,rectangle_python.jpg,rectangle_python.jpg,3105821435,60,976.39,750.4780000000001,975,745,22,17,10,2,na,75,12,11
54586,2,175,rectangle_python.jpg,rectangle_python.jpg,3106549256,96,702.445,284.475,672,280,101,17,Rectangle,9,na,75,1,2
54587,2,175,rectangle_python.jpg,rectangle_python.jpg,3106741282,60,748.0506667000001,273.012,672,280,101,17,Rectangle,9,na,75,1,2
54588,2,175,rectangle_python.jpg,rectangle_python.jpg,3106845282,64,752.8925,276.68125,672,280,101,17,Rectangle,9,na,75,1,2
54589,2,175,rectangle_python.jpg,rectangle_python.jpg,3106945294,56,748.6957143,275.83214289999995,672,280,101,17,Rectangle,9,na,75,1,2
54590,2,175,rectangle_python.jpg,rectangle_python.jpg,3107025315,76,735.1726316,289.56368419999995,672,280,101,17,Rectangle,9,na,75,1,2
54591,2,175,rectangle_python.jpg,rectangle_python.jpg,3107505323,80,774.695,651.321,694,660,102,17,Rectangle,9,na,75,10,3
54592,2,175,rectangle_python.jpg,rectangle_python.jpg,3108417128,64,715.556875,617.031875,695,617,45,18,area,4,na,75,9,2
54593,2,175,rectangle_python.jpg,rectangle_python.jpg,3108545158,72,709.2622222,614.4272222,695,617,45,18,area,4,na,75,9,2
54594,2,175,rectangle_python.jpg,rectangle_python.jpg,3108697223,92,719.9321739,609.3052174,695,617,45,18,area,4,na,75,9,2
54595,2,175,rectangle_python.jpg,rectangle_python.jpg,3108889229,148,713.8664865000001,621.2691892000001,695,617,45,18,area,4,na,75,9,2
