Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
37601,5,108,rectangle_java2.jpg,rectangle_java2.jpg,868766790,56,894.7978571000001,258.21,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,80,2,7,A,stage1
37602,5,108,rectangle_java2.jpg,rectangle_java2.jpg,868826787,56,890.1314286,251.7742857,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,80,2,7,A,stage1
37603,5,108,rectangle_java2.jpg,rectangle_java2.jpg,869038586,144,769.4333333,233.5933333,717,225,87,15,Rectangle,9,class->name,80,1,3,A,stage1
37604,5,108,rectangle_java2.jpg,rectangle_java2.jpg,869294539,116,750.6410344999999,230.22103450000003,717,225,87,15,Rectangle,9,class->name,80,1,3,A,stage1
37605,5,108,rectangle_java2.jpg,rectangle_java2.jpg,869434575,136,798.2497059,239.2414706,717,225,87,15,Rectangle,9,class->name,80,1,3,A,stage1
37606,5,108,rectangle_java2.jpg,rectangle_java2.jpg,869538588,100,803.7232,235.9664,717,225,87,15,Rectangle,9,class->name,80,1,3,A,stage1
37607,5,108,rectangle_java2.jpg,rectangle_java2.jpg,869826602,84,852.2538095000001,250.6685714,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,80,2,5,A,stage1
37608,5,108,rectangle_java2.jpg,rectangle_java2.jpg,869962599,64,843.40625,252.939375,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,80,2,5,A,stage1
37609,5,108,rectangle_java2.jpg,rectangle_java2.jpg,870026606,60,854.5133332999999,259.2026667,866,262,5,16,",",1,class->block->decl_stmt,80,2,6,A,stage1
37610,5,108,rectangle_java2.jpg,rectangle_java2.jpg,870298634,80,886.434,257.8845,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,80,2,7,A,stage1
37611,5,108,rectangle_java2.jpg,rectangle_java2.jpg,870590628,100,877.1192,250.5668,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,80,2,7,A,stage1
37612,5,108,rectangle_java2.jpg,rectangle_java2.jpg,870770550,76,761.8721052999999,277.6452632,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,80,2,2,A,stage1
37613,5,108,rectangle_java2.jpg,rectangle_java2.jpg,870902358,80,764.4889999999999,269.172,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,80,2,2,A,stage1
37614,5,108,rectangle_java2.jpg,rectangle_java2.jpg,871002350,56,835.1657142999999,274.4457143,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,80,2,5,A,stage1
37615,5,108,rectangle_java2.jpg,rectangle_java2.jpg,871186479,136,833.4241176,264.4305882,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,80,2,5,A,stage1
37616,5,108,rectangle_java2.jpg,rectangle_java2.jpg,871314493,88,891.0445455,296.7813636,894,297,18,16,x1,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,5,A,stage1
37617,5,108,rectangle_java2.jpg,rectangle_java2.jpg,871398525,80,901.8275,275.829,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,80,2,7,A,stage1
37618,5,108,rectangle_java2.jpg,rectangle_java2.jpg,871398525,80,901.8275,275.829,914,262,5,16,",",1,class->block->decl_stmt,80,2,8,A,stage1
37619,5,108,rectangle_java2.jpg,rectangle_java2.jpg,871602576,64,980.85125,301.925,980,297,18,16,y1,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,8,A,stage1
37620,5,108,rectangle_java2.jpg,rectangle_java2.jpg,872002521,76,792.2178947000001,298.3426316,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
37621,5,108,rectangle_java2.jpg,rectangle_java2.jpg,872126495,120,795.2463333,301.022,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
37622,5,108,rectangle_java2.jpg,rectangle_java2.jpg,872218537,88,800.8636364,305.72090910000003,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
37623,5,108,rectangle_java2.jpg,rectangle_java2.jpg,872306597,84,800.8709524,296.247619,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
37624,5,108,rectangle_java2.jpg,rectangle_java2.jpg,872762534,132,939.5072727,286.4660606,943,297,27,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,7,A,stage1
37625,5,108,rectangle_java2.jpg,rectangle_java2.jpg,872886440,60,1055.716,288.4593333,1029,297,27,16,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,10,A,stage1
37626,5,108,rectangle_java2.jpg,rectangle_java2.jpg,872886440,60,1055.716,288.4593333,1066,297,18,16,x2,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,11,A,stage1
37627,5,108,rectangle_java2.jpg,rectangle_java2.jpg,873010391,56,1077.380714,287.4657143,1066,297,18,16,x2,2,class->block->constructor->parameter_list->parameter->decl->type->name,80,3,11,A,stage1
37628,5,108,rectangle_java2.jpg,rectangle_java2.jpg,873442407,148,801.0945946,311.3751351,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
37629,5,108,rectangle_java2.jpg,rectangle_java2.jpg,873622406,56,781.2314286000001,322.1164286,734,333,66,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,4,1,A,stage1
37630,5,108,rectangle_java2.jpg,rectangle_java2.jpg,874458290,68,767.6182352999999,518.4058824,740,515,28,15,int,3,class->block->function->type->name,80,9,2,A,stage1
37631,5,108,rectangle_java2.jpg,rectangle_java2.jpg,874458290,68,767.6182352999999,518.4058824,778,515,49,15,width,5,class->block->function->name,80,9,3,A,stage1
37632,5,108,rectangle_java2.jpg,rectangle_java2.jpg,874542317,80,767.8539999999999,523.9780000000001,740,515,28,15,int,3,class->block->function->type->name,80,9,2,A,stage1
37633,5,108,rectangle_java2.jpg,rectangle_java2.jpg,874542317,80,767.8539999999999,523.9780000000001,778,515,49,15,width,5,class->block->function->name,80,9,3,A,stage1
37634,5,108,rectangle_java2.jpg,rectangle_java2.jpg,874774256,56,900.5364286,513.6157143,894,515,58,15,return,6,class->block->function->block->block_content->return->expr->name->name,80,9,7,A,stage1
37635,5,108,rectangle_java2.jpg,rectangle_java2.jpg,875278292,56,1066.46,523.2921428999999,1058,515,65,15,-,1,class->block->function->block->block_content->return->expr->name->name,80,9,9,A,stage1
37636,5,108,rectangle_java2.jpg,rectangle_java2.jpg,876214233,68,1065.017647,556.4511765,1068,552,65,16,-,1,class->block->function->block->block_content->return->expr->operator,80,10,9,A,stage1
37637,5,108,rectangle_java2.jpg,rectangle_java2.jpg,876378201,64,1063.4225,551.10625,1068,552,65,16,-,1,class->block->function->block->block_content->return->expr->operator,80,10,9,A,stage1
37638,5,108,rectangle_java2.jpg,rectangle_java2.jpg,877162094,64,780.461875,605.9925,740,588,57,20,double,6,class->block->function->type->name,80,11,2,A,stage1
37639,5,108,rectangle_java2.jpg,rectangle_java2.jpg,877246091,80,778.452,606.4255,740,588,57,20,double,6,class->block->function->type->name,80,11,2,A,stage1
37640,5,108,rectangle_java2.jpg,rectangle_java2.jpg,877346095,96,782.2258333,621.3729167,740,624,57,16,static,6,class->block->function->type->specifier,80,12,2,A,stage1
